STORE ID, NAME, CITY, STATE, ZIP, CUSTOMER ACCOUNT NUMBER, ORDER_ID, SKU, ORDER AMOUNT, DATETIME 
1073,CHRISTIANA MALL,Newark,Delaware,19702,5.8501E+18,1.07302E+23,IC299901/S,19.00,20130801080012
1031,MISSION VIEJO,Mission Viejo,California,92691,3.7162E+18,1.03102E+23,IC199901/A,39.00,20130801080012
1233,CITY CREEK CENTER,Salt Lake City,Utah,84101,2.01172E+18,1.23302E+23,IG197901/Z,19.00,20130801080012
1157,MENLO PARK,Edison,New Jersey,8837,8.61462E+18,1.15702E+23,IC199901/A,19.00,20130801080012
1154,THE PIER,Atlantic City,New Jersey,8401,7.47157E+18,1.15402E+23,IC199901/A,39.00,20130801080012
1079,COCONUT POINT,Estero,Florida,33928,2.09989E+18,1.07902E+23,AE20004/A,199.00,20130801080012
1239,RESTON,Reston,Virginia,20190,1.63756E+18,1.23902E+23,IA19201/S,599.00,20130801080012
1024,THE AMERICANA AT BRAND,Glendale,California,91210,6.24308E+18,1.02402E+23,IG139901/A,23.00,20130801080012
1137,SOMERSET,Troy,Michigan,48084,5.0157E+18,1.13702E+23,IG139901/A,23.00,20130801080012
1019,SOUTH COAST PLAZA,Costa Mesa,California,92626,2.1319E+18,1.01902E+23,IG139901/A,23.00,20130801080012
1192,POLARIS FASHION PLACE,Columbus,Ohio,43240,1.74421E+18,1.19202E+23,IC299901/S,19.00,20130801080012
1110,UNIVERSITY PARK MALL,Mishawaka,Indiana,46545,4.05733E+18,1.11002E+23,AE20004/A,199.00,20130801080012
1206,WILLOW GROVE PARK,Willow Grove,Pennsylvania,19090,6.81054E+18,1.20602E+23,IC199901/A,19.00,20130801080012
1046,CHESTNUT STREET,San Francisco,California,94123,8.56989E+18,1.04602E+23,IC299901/S,19.00,20130801080012
1086,FLORIDA MALL,Orlando,Florida,32809,2.11637E+17,1.08602E+23,IM622000/R,529.00,20130801080023
1099,BOISE TOWNE SQUARE,Boise,Idaho,83704,3.16159E+18,1.09902E+23,IC199901/A,19.00,20130801080023
1123,BOYLSTON STREET,Boston,Massachusetts,2116,3.30736E+18,1.12302E+23,AT02340/A,299.00,20130801080023
1223,HOUSTON GALLERIA,Houston,Texas,77056,8.89001E+17,1.22302E+23,AT02340/A,299.00,20130801080023
1156,CHERRY HILL,Cherry Hill,New Jersey,8002,6.94997E+18,1.15602E+23,IG139901/A,23.00,20130801080023
1174,GRAND CENTRAL,New York,New York,10017,1.03819E+17,1.17402E+23,IM622000/R,529.00,20130801080023
1174,GRAND CENTRAL,New York,New York,10017,5.06363E+18,1.17402E+23,IC199901/A,39.00,20130801080023
1122,TOWSON TOWN CENTER,Towson,Maryland,21204,7.60384E+18,1.12202E+23,AT210004/Z,0.00,20130801080023
1026,BEVERLY CENTER,Los Angeles,California,90048,8.46463E+17,1.02602E+23,IC299901/S,19.00,20130801080023
1231,THE WOODLANDS,The Woodlands,Texas,77380,8.16342E+18,1.23102E+23,AT210004/Z,99.00,20130801080023
1105,OAKBROOK,Oak Brook,Illinois,60523,5.49507E+18,1.10502E+23,IG139901/A,23.00,20130801080023
1204,SOUTH HILLS VILLAGE,Pittsburgh,Pennsylvania,15232,6.84096E+18,1.20402E+23,IA19201/S,599.00,20130801080023
1168,WALDEN GALLERIA,Buffalo,New York,14225,9.0151E+18,1.16802E+23,IM632022/R,429.00,20130801080023
1015,CARLSBAD,Carlsbad,California,92009,1.92042E+18,1.01502E+23,IC199901/A,39.00,20130801080023
1109,KEYSTONE,Indianapolis,Indiana,46240,2.10332E+18,1.10902E+23,IN20100/X,149.00,20130801080023
1125,BURLINGTON,Burlington,Massachusetts,1803,7.90707E+17,1.12502E+23,IC299901/S,19.00,20130801080023
1020,BAY STREET,Emeryville,California,94608,1.66144E+18,1.02002E+23,IC299901/S,19.00,20130801080023
1108,OLD ORCHARD,Skokie,Illinois,60077,9.84253E+18,1.10802E+23,IC199901/A,19.00,20130801080023
1026,BEVERLY CENTER,Los Angeles,California,90048,1.48786E+18,1.02602E+23,AE20004/A,199.00,20130801080023
1221,STONEBRIAR,Frisco,Texas,75034,5.1904E+18,1.22102E+23,IG139901/A,23.00,20130801080023
1028,THE GROVE,Los Angeles,California,90036,9.97318E+18,1.02802E+23,AT210004/Z,0.00,20130801080023
1203,SHADYSIDE,Pittsburgh,Pennsylvania,15232,3.85239E+18,1.20302E+23,IG197901/Z,19.00,20130801080023
1159,QUAKER BRIDGE,Lawrence Township,New Jersey,8648,3.55378E+18,1.15902E+23,IN20100/X,149.00,20130801080023
1097,KAHALA,Honolulu,Hawaii,96816,6.36559E+18,1.09702E+23,IC299901/S,19.00,20130801080023
1221,STONEBRIAR,Frisco,Texas,75034,8.51066E+18,1.22102E+23,IP40000/Z,450.00,20130801080023
1027,CENTURY CITY,Los Angeles,California,90067,6.79854E+18,1.02702E+23,AT210004/Z,0.00,20130801080023
1096,ALA MOANA,Honolulu,Hawaii,96814,1.86126E+18,1.09602E+23,IC199901/A,39.00,20130801080023
1178,STATEN ISLAND,Staten Island,New York,10314,5.5881E+18,1.17802E+23,MP10012/B,1499.00,20130801080023
1209,HAYWOOD MALL,Greenville,South Carolina,29607,4.78516E+18,1.20902E+23,IC199901/A,39.00,20130801080023
1101,NORTH MICHIGAN AVENUE,Chicago,Illinois,60611,6.96162E+17,1.10102E+23,IG139901/A,23.00,20130801080023
1175,SOHO,New York,New York,10012,7.5866E+18,1.17502E+23,IA19201/S,599.00,20130801080023
1012,BREA MALL,Brea,California,92821,6.73839E+16,1.01202E+23,IA18201/S,499.00,20130801080023
1192,POLARIS FASHION PLACE,Columbus,Ohio,43240,3.76039E+18,1.19202E+23,IG197901/Z,19.00,20130801080023
1177,WEST 14TH STREET,New York,New York,10014,9.39103E+18,1.17702E+23,IM634033/R,329.00,20130801080023
1215,THE DOMAIN,Austin,Texas,78758,4.86676E+18,1.21502E+23,AT02340/A,299.00,20130801080023
1103,MAIN PLACE,Naperville,Illinois,60540,8.82678E+17,1.10302E+23,AT210004/Z,0.00,20130801080023
1027,CENTURY CITY,Los Angeles,California,90067,7.06075E+17,1.02702E+23,IC299901/S,19.00,20130801080023
1183,RIDGE HILL,Yonkers,New York,10710,1.45241E+18,1.18302E+23,IC299901/S,19.00,20130801080023
1046,CHESTNUT STREET,San Francisco,California,94123,9.93711E+18,1.04602E+23,AT210004/Z,0.00,20130801080023
1098,ROYAL HAWAIIAN,Honolulu,Hawaii,96815,2.76971E+18,1.09802E+23,AE20004/A,199.00,20130801080023
1202,ROSS PARK,Pittsburgh,Pennsylvania,16237,6.59662E+18,1.20202E+23,IA18201/S,499.00,20130801080023
1023,GLENDALE GALLERIA,Glendale,California,91210,1.15841E+18,1.02302E+23,IG197901/Z,19.00,20130801080023
1047,SAN FRANCISCO,San Francisco,California,94108,4.94458E+18,1.04702E+23,IM634033/R,329.00,20130801080023
1115,MALL OF LOUISIANA,Baton Rouge,Louisiana,70836,5.96718E+18,1.11502E+23,IM622000/R,529.00,20130801080023
1013,BURLINGAME,Burlingame,California,94010,7.95749E+18,1.01302E+23,IG197901/Z,19.00,20130801080023
1227,LA CANTERA,San Antonio,Texas,78256,5.33838E+18,1.22702E+23,IM634033/R,329.00,20130801080023
1003,CHANDLER FASHION CENTER,Chandler,Arizona,85226,4.62447E+17,1.00302E+23,MA99200/X,1299.00,20130801080023
1213,GREEN HILLS,Nashville,Tennessee,37215,8.37632E+18,1.21302E+23,IG139901/A,23.00,20130801080023
1054,THIRD STREET PROMENADE,Santa Monica,California,90401,7.60167E+17,1.05402E+23,AT210004/Z,0.00,20130801080023
1162,ROCKAWAY,Rockaway,New Jersey,7866,8.93795E+18,1.16202E+23,IC199901/A,19.00,20130801080023
1184,NORTHLAKE MALL,Charlotte,North Carolina,28216,6.9891E+18,1.18402E+23,IC299901/S,19.00,20130801080023
1136,TWELVE OAKS,Novi,Michigan,48377,5.50403E+18,1.13602E+23,IC299901/S,19.00,20130801080023
1128,LEGACY PLACE,Dedham,Massachusetts,2026,9.12506E+18,1.12802E+23,IC299901/S,19.00,20130801080023
1106,ORLAND SQUARE MALL,Orland Park,Illinois,60462,7.93903E+18,1.10602E+23,IN20100/X,149.00,20130801080023
1064,THE PROMENADE SHOPS AT BRIARGATE,Colorado Springs,Colorado,80920,8.42574E+18,1.06402E+23,IP40006/Z,549.00,20130801080023
1220,BAYBROOK,Friendswood,Texas,77546,6.63912E+18,1.22002E+23,AT210004/Z,99.00,20130801080023
1177,WEST 14TH STREET,New York,New York,10014,3.40519E+18,1.17702E+23,AT210004/Z,0.00,20130801080023
1091,NORTH POINT,Alpharetta,Georgia,30022,3.93503E+18,1.09102E+23,IC299901/S,19.00,20130801080023
1011,4TH STREET,Berkeley,California,94710,4.51029E+18,1.01102E+23,IM632022/R,429.00,20130801080023
1076,AVENTURA,Aventura,Florida,33180,9.69267E+18,1.07602E+23,IC199901/A,39.00,20130801080023
1192,POLARIS FASHION PLACE,Columbus,Ohio,43240,9.8701E+18,1.19202E+23,MM79991/A,999.00,20130801080023
1191,EASTON TOWN CENTER,Columbus,Ohio,43219,5.81008E+18,1.19102E+23,IC199901/A,19.00,20130801080023
1215,THE DOMAIN,Austin,Texas,78758,3.82729E+17,1.21502E+23,IA18201/S,499.00,20130801080023
1107,WOODFIELD,Schaumburg,Illinois,60173,2.17329E+18,1.10702E+23,IM634033/R,329.00,20130801080023
1226,WILLOW BEND,Plano,Texas,75093,3.78072E+18,1.22602E+23,IG197901/Z,19.00,20130801080023
1120,MONTGOMERY MALL,Bethesda,Maryland,20817,6.61359E+18,1.12002E+23,IC199901/A,19.00,20130801080023
1098,ROYAL HAWAIIAN,Honolulu,Hawaii,96815,3.08398E+18,1.09802E+23,IC199901/A,19.00,20130801080023
1085,WATERSIDE SHOPS,Naples,Florida,34108,1.36676E+18,1.08502E+23,AT210004/Z,0.00,20130801080023
1173,FIFTH AVENUE,New York,New York,10153,6.14892E+18,1.17302E+23,IC199901/A,39.00,20130801080023
1239,RESTON,Reston,Virginia,20190,7.94451E+18,1.23902E+23,IG197901/Z,19.00,20130801080023
1149,THE FORUM SHOPS,Las Vegas,Nevada,89109,1.50637E+18,1.14902E+23,IA18201/S,499.00,20130801080023
1020,BAY STREET,Emeryville,California,94608,3.39542E+18,1.02002E+23,IC199901/A,39.00,20130801080023
1235,PENTAGON CITY,Arlington,Virginia,22202,3.69037E+18,1.23502E+23,IP40000/Z,450.00,20130801080023
1072,STAMFORD,Stamford,Connecticut,6901,4.71628E+18,1.07202E+23,AT210004/Z,0.00,20130801080023
1027,CENTURY CITY,Los Angeles,California,90067,6.77882E+18,1.02702E+23,IG139901/A,23.00,20130801080023
1061,WALNUT CREEK,Walnut Creek,California,94596,4.57283E+18,1.06102E+23,IC199901/A,19.00,20130801080023
1035,NORTHRIDGE,Northridge,California,91324,2.2488E+18,1.03502E+23,AT02340/A,299.00,20130801080023
1134,PARTRIDGE CREEK,Clinton Township,Michigan,48038,4.11402E+18,1.13402E+23,IG139901/A,23.00,20130801080023
1228,NORTH STAR,San Antonio,Texas,78216,5.96772E+18,1.22802E+23,AT210004/Z,0.00,20130801080023
1135,WOODLAND,Grand Rapids,Michigan,49512,4.47733E+18,1.13502E+23,IG197901/Z,19.00,20130801080023
1204,SOUTH HILLS VILLAGE,Pittsburgh,Pennsylvania,15232,7.38758E+18,1.20402E+23,IC199901/A,19.00,20130801080023
1029,LOS GATOS,Los Gatos,California,95030,8.67702E+18,1.02902E+23,IM632022/R,429.00,20130801080023
1031,MISSION VIEJO,Mission Viejo,California,92691,8.40695E+18,1.03102E+23,IG139901/A,23.00,20130801080023
1203,SHADYSIDE,Pittsburgh,Pennsylvania,15232,6.28843E+18,1.20302E+23,IC199901/A,39.00,20130801080023
1130,HOLYOKE,Holyoke,Massachusetts,1040,3.17851E+18,1.13002E+23,IA19201/S,599.00,20130801080023
1217,NORTHPARK CENTER,Dallas,Texas,75225,4.0534E+18,1.21702E+23,IC299901/S,19.00,20130801080023
1016,LOS CERRITOS,Cerritos,California,90703,8.21002E+18,1.01602E+23,IA18201/S,499.00,20130801080023
1127,CHESTNUT HILL,Chestnut Hill,Massachusetts,2467,9.85449E+18,1.12702E+23,MP11112/A,2199.00,20130801080023
1015,CARLSBAD,Carlsbad,California,92009,9.53386E+17,1.01502E+23,AT210004/Z,99.00,20130801080023
1249,NA,NonUS, RestOfWorld,0,6.82726E+18,1.24902E+23,IC299901/S,19.00,20130801080023
1061,WALNUT CREEK,Walnut Creek,California,94596,1.18748E+17,1.06102E+23,IM622000/R,529.00,20130801080023
1167,CROSSGATES,Albany,New York,12203,5.24528E+18,1.16702E+23,AT02340/A,299.00,20130801080023
1002,ANCHORAGE 5TH AVENUE MALL,Anchorage,Alaska,99501,4.32907E+18,1.00202E+23,AE20004/A,199.00,20130801080023
1241,BELLEVUE SQUARE,Bellevue,Washington,98004,7.59747E+18,1.24102E+23,IG139901/A,23.00,20130801080023
1074,GEORGETOWN,Washington,Distr. Of Columbia,20007,6.09515E+18,1.07402E+23,AT210004/Z,0.00,20130801080023
1042,ROSEVILLE,Roseville,California,95678,9.18257E+18,1.04202E+23,IC299901/S,19.00,20130801080023
1102,DEER PARK,Deer Park,Illinois,60010,6.93376E+18,1.10202E+23,IG139901/A,23.00,20130801080023
1204,SOUTH HILLS VILLAGE,Pittsburgh,Pennsylvania,15232,5.27762E+18,1.20402E+23,IG139901/A,23.00,20130801080023
1246,SOUTHCENTER,Tukwila,Washington,98188,1.40002E+18,1.24602E+23,IC199901/A,39.00,20130801080023
1178,STATEN ISLAND,Staten Island,New York,10314,4.21469E+18,1.17802E+23,IG197901/Z,19.00,20130801080023
1175,SOHO,New York,New York,10012,1.70997E+18,1.17502E+23,IA19201/S,599.00,20130801080023
1164,WILLOWBROOK,Wayne,New Jersey,7470,5.47606E+18,1.16402E+23,IG197901/Z,19.00,20130801080023
1227,LA CANTERA,San Antonio,Texas,78256,9.29315E+18,1.22702E+23,IN20100/X,149.00,20130801080023
1152,PHEASANT LANE,Nashua,New Hampshire,3060,1.08949E+17,1.15202E+23,IC299901/S,19.00,20130801080023
1173,FIFTH AVENUE,New York,New York,10153,5.36046E+17,1.17302E+23,IC199901/A,19.00,20130801080023
1218,CIELO VISTA MALL,El Paso,Texas,79925,9.97057E+18,1.21802E+23,IP40000/Z,450.00,20130801080023
1216,KNOX STREET,Dallas,Texas,75205,8.4859E+18,1.21602E+23,IA19201/S,599.00,20130801080023
1051,HILLSDALE,San Mateo,California,94403,9.76961E+18,1.05102E+23,IG197901/Z,19.00,20130801080023
1069,WESTFARMS,Farmington,Connecticut,6032,6.31006E+18,1.06902E+23,IM622000/R,529.00,20130801080023
1028,THE GROVE,Los Angeles,California,90036,4.82515E+17,1.02802E+23,IP40006/Z,549.00,20130801080023
1028,THE GROVE,Los Angeles,California,90036,9.44204E+18,1.02802E+23,IC299901/S,19.00,20130801080023
1034,FASHION ISLAND,Newport Beach,California,92660,7.62854E+18,1.03402E+23,IC199901/A,39.00,20130801080023
1037,PALO ALTO,Palo Alto,California,94301,2.07145E+18,1.03702E+23,IP40006/Z,549.00,20130801080023
1027,CENTURY CITY,Los Angeles,California,90067,6.15519E+18,1.02702E+23,IG139901/A,23.00,20130801080023
1041,VICTORIA GARDENS,Rancho Cucamonga,California,91739,6.23132E+18,1.04102E+23,IG197901/Z,19.00,20130801080023
1079,COCONUT POINT,Estero,Florida,33928,4.45158E+18,1.07902E+23,IC199901/A,19.00,20130801080023
1084,LINCOLN ROAD,Miami Beach,Florida,33139,8.07641E+18,1.08402E+23,IC299901/S,19.00,20130801080023
1055,SANTA ROSA PLAZA,Santa Rosa,California,95401,2.99693E+18,1.05502E+23,IG197901/Z,19.00,20130801080023
1047,SAN FRANCISCO,San Francisco,California,94108,3.21848E+18,1.04702E+23,IG139901/A,23.00,20130801080023
1173,FIFTH AVENUE,New York,New York,10153,9.21669E+18,1.17302E+23,IP40000/Z,450.00,20130801080023
1051,HILLSDALE,San Mateo,California,94403,5.67567E+17,1.05102E+23,IC199901/A,19.00,20130801080023
1049,OAKRIDGE,San Jose,California,95123,4.95937E+18,1.04902E+23,IG139901/A,23.00,20130801080023
1114,OXMOOR,Louisville,Kentucky,40222,1.00971E+18,1.11402E+23,AT210004/Z,0.00,20130801080023
1189,SUMMIT MALL,Akron,Ohio,44333,2.76199E+17,1.18902E+23,IG197901/Z,19.00,20130801080023
1101,NORTH MICHIGAN AVENUE,Chicago,Illinois,60611,6.01421E+17,1.10102E+23,MM80002/A,599.00,20130801080023
1240,SHORT PUMP TOWN CENTER,Richmond,Virginia,23233,2.2918E+18,1.24002E+23,IC199901/A,39.00,20130801080023
1077,BOCA RATON,Boca Raton,Florida,33431,9.04552E+18,1.07702E+23,IC199901/A,39.00,20130801080023
1156,CHERRY HILL,Cherry Hill,New Jersey,8002,6.69225E+18,1.15602E+23,IM632022/R,429.00,20130801080023
1168,WALDEN GALLERIA,Buffalo,New York,14225,8.30672E+18,1.16802E+23,IC199901/A,19.00,20130801080023
1044,FASHION VALLEY,San Diego,California,92108,4.38295E+18,1.04402E+23,MM80002/A,599.00,20130801080023
1065,CHERRY CREEK,Denver,Colorado,80206,1.85464E+18,1.06502E+23,IC199901/A,39.00,20130801080023
1174,GRAND CENTRAL,New York,New York,10017,4.37501E+18,1.17402E+23,IG139901/A,23.00,20130801080023
1041,VICTORIA GARDENS,Rancho Cucamonga,California,91739,7.77563E+18,1.04102E+23,IC199901/A,19.00,20130801080023
1218,CIELO VISTA MALL,El Paso,Texas,79925,8.86374E+17,1.21802E+23,AT210004/Z,0.00,20130801080023
1076,AVENTURA,Aventura,Florida,33180,9.50872E+18,1.07602E+23,IC199901/A,19.00,20130801080023
1050,HIGUERA STREET,San Luis Obispo,California,93401,1.25618E+18,1.05002E+23,MM80002/A,599.00,20130801080023
1083,THE FALLS,Miami,Florida,33176,4.10954E+18,1.08302E+23,AT210004/Z,99.00,20130801080023
1202,ROSS PARK,Pittsburgh,Pennsylvania,16237,9.72817E+18,1.20202E+23,IA19201/S,599.00,20130801080023
1226,WILLOW BEND,Plano,Texas,75093,7.8138E+17,1.22602E+23,IC199901/A,19.00,20130801080023
1195,PIONEER PLACE,Portland,Oregon,97204,4.16245E+18,1.19502E+23,AE20004/A,199.00,20130801080023
1149,THE FORUM SHOPS,Las Vegas,Nevada,89109,1.33255E+18,1.14902E+23,IC299901/S,19.00,20130801080023
1047,SAN FRANCISCO,San Francisco,California,94108,9.60716E+18,1.04702E+23,AT210004/Z,0.00,20130801080023
1073,CHRISTIANA MALL,Newark,Delaware,19702,8.54865E+18,1.07302E+23,AT210004/Z,0.00,20130801080023
1051,HILLSDALE,San Mateo,California,94403,3.13243E+18,1.05102E+23,AT210004/Z,0.00,20130801080023
1074,GEORGETOWN,Washington,Distr. Of Columbia,20007,1.41219E+18,1.07402E+23,IC199901/A,39.00,20130801080023
1014,TOPANGA,Canoga Park,California,91303,1.49264E+17,1.01402E+23,IC299901/S,19.00,20130801080023
1221,STONEBRIAR,Frisco,Texas,75034,2.73975E+18,1.22102E+23,MP11114/A,1199.00,20130801080023
1062,TWENTY NINTH STREET,Boulder,Colorado,80301,3.32565E+18,1.06202E+23,IG197901/Z,19.00,20130801080023
1116,LAKESIDE SHOPPING CENTER,Metairie,Louisiana,70002,2.83466E+18,1.11602E+23,IC299901/S,19.00,20130801080023
1047,SAN FRANCISCO,San Francisco,California,94108,1.23346E+18,1.04702E+23,AE20004/A,199.00,20130801080023
1085,WATERSIDE SHOPS,Naples,Florida,34108,8.07222E+18,1.08502E+23,IG139901/A,23.00,20130801080023
1102,DEER PARK,Deer Park,Illinois,60010,2.62559E+18,1.10202E+23,IC199901/A,39.00,20130801080023
1195,PIONEER PLACE,Portland,Oregon,97204,6.18611E+18,1.19502E+23,IM632022/R,429.00,20130801080023
1185,SOUTHPARK,Charlotte,North Carolina,28211,7.62497E+18,1.18502E+23,AE20004/A,199.00,20130801080023
1102,DEER PARK,Deer Park,Illinois,60010,8.25209E+18,1.10202E+23,IG139901/A,23.00,20130801080023
1021,NORTH COUNTY,Escondido,California,92025,8.21771E+18,1.02102E+23,IC299901/S,19.00,20130801080023
1159,QUAKER BRIDGE,Lawrence Township,New Jersey,8648,8.00127E+18,1.15902E+23,IC199901/A,39.00,20130801080023
1231,THE WOODLANDS,The Woodlands,Texas,77380,3.09737E+18,1.23102E+23,MM80002/A,599.00,20130801080023
1156,CHERRY HILL,Cherry Hill,New Jersey,8002,3.81249E+18,1.15602E+23,IG139901/A,23.00,20130801080023
1215,THE DOMAIN,Austin,Texas,78758,1.73668E+18,1.21502E+23,IG197901/Z,19.00,20130801080023
1145,SAINT LOUIS GALLERIA,St. Louis,Missouri,63117,6.29004E+18,1.14502E+23,AT210004/Z,0.00,20130801080023
1173,FIFTH AVENUE,New York,New York,10153,1.81586E+18,1.17302E+23,AT210004/Z,0.00,20130801080023
1214,BARTON CREEK,Austin,Texas,78746,8.81922E+18,1.21402E+23,IP40000/Z,450.00,20130801080023
1065,CHERRY CREEK,Denver,Colorado,80206,7.7982E+18,1.06502E+23,IM634033/R,329.00,20130801080023
1046,CHESTNUT STREET,San Francisco,California,94123,5.14284E+18,1.04602E+23,IC299901/S,19.00,20130801080023
1240,SHORT PUMP TOWN CENTER,Richmond,Virginia,23233,1.30506E+18,1.24002E+23,IC299901/S,19.00,20130801080023
1172,MANHASSET,Manhasset,New York,11030,7.15627E+18,1.17202E+23,IG139901/A,23.00,20130801080023
1170,WALT WHITMAN,Huntington Station,New York,11746,4.11931E+18,1.17002E+23,IA19201/S,599.00,20130801080023
1243,UNIVERSITY VILLAGE,Seattle,Washington,98105,8.39591E+18,1.24302E+23,IP40000/Z,450.00,20130801080023
1072,STAMFORD,Stamford,Connecticut,6901,6.38258E+18,1.07202E+23,IG139901/A,23.00,20130801080023
1057,SIMI VALLEY,Simi Valley,California,93065,7.87326E+18,1.05702E+23,IA19201/S,599.00,20130801080023
1158,FREEHOLD RACEWAY MALL,Freehold,New Jersey,7728,9.27799E+18,1.15802E+23,IG197901/Z,19.00,20130801080023
1207,PROVIDENCE PLACE,Providence,Rhode Island,2903,3.19226E+18,1.20702E+23,IG139901/A,23.00,20130801080023
1034,FASHION ISLAND,Newport Beach,California,92660,9.91683E+17,1.03402E+23,IC299901/S,19.00,20130801080023
1013,BURLINGAME,Burlingame,California,94010,9.15423E+18,1.01302E+23,AT210004/Z,0.00,20130801080023
1093,PERIMETER,Atlanta,Georgia,30346,4.7777E+18,1.09302E+23,IG139901/A,23.00,20130801080023
1134,PARTRIDGE CREEK,Clinton Township,Michigan,48038,9.79534E+17,1.13402E+23,IM622000/R,529.00,20130801080023
1039,PASADENA,Pasadena,California,91105,5.66967E+18,1.03902E+23,IC199901/A,19.00,20130801080023
1174,GRAND CENTRAL,New York,New York,10017,1.38189E+18,1.17402E+23,IG197901/Z,19.00,20130801080023
1230,FIRST COLONY MALL,Sugar Land,Texas,77479,9.00519E+18,1.23002E+23,IC199901/A,19.00,20130801080023
1195,PIONEER PLACE,Portland,Oregon,97204,9.27238E+18,1.19502E+23,IC199901/A,39.00,20130801080023
1192,POLARIS FASHION PLACE,Columbus,Ohio,43240,5.77697E+17,1.19202E+23,IG139901/A,23.00,20130801080023
1046,CHESTNUT STREET,San Francisco,California,94123,2.89744E+18,1.04602E+23,AT210004/Z,0.00,20130801080023
1236,FAIR OAKS,Fairfax,Virginia,22033,6.68715E+18,1.23602E+23,IG139901/A,23.00,20130801080023
1004,SANTAN VILLAGE,Gilbert,Arizona,85295,5.07712E+18,1.00402E+23,IG139901/A,23.00,20130801080023
1149,THE FORUM SHOPS,Las Vegas,Nevada,89109,5.16046E+18,1.14902E+23,IP40000/Z,450.00,20130801080023
1025,IRVINE SPECTRUM CENTER,Irvine,California,92618,3.42086E+18,1.02502E+23,AT210004/Z,0.00,20130801080023
1249,NA,NonUS, RestOfWorld,0,1.46777E+18,1.24902E+23,IC199901/A,19.00,20130801080023
1173,FIFTH AVENUE,New York,New York,10153,3.00979E+18,1.17302E+23,IC199901/A,19.00,20130801080023
1027,CENTURY CITY,Los Angeles,California,90067,3.30155E+18,1.02702E+23,IG139901/A,23.00,20130801080023
1244,RIVER PARK SQUARE,Spokane,Washington,99201,2.70795E+18,1.24402E+23,IC299901/S,19.00,20130801080023
1124,SOUTH SHORE,Braintree,Massachusetts,2184,6.42062E+18,1.12402E+23,AT210004/Z,0.00,20130801080023
1223,HOUSTON GALLERIA,Houston,Texas,77056,1.39595E+18,1.22302E+23,IC199901/A,39.00,20130801080023
1149,THE FORUM SHOPS,Las Vegas,Nevada,89109,8.45603E+18,1.14902E+23,IA19201/S,599.00,20130801080023
1203,SHADYSIDE,Pittsburgh,Pennsylvania,15232,5.62657E+18,1.20302E+23,IC199901/A,39.00,20130801080023
1130,HOLYOKE,Holyoke,Massachusetts,1040,6.58179E+18,1.13002E+23,IG139901/A,23.00,20130801080023
1206,WILLOW GROVE PARK,Willow Grove,Pennsylvania,19090,8.66455E+18,1.20602E+23,IC199901/A,39.00,20130801080023
1190,KENWOOD TOWNE CENTRE,Cincinnati,Ohio,45236,7.39108E+18,1.19002E+23,IC299901/S,19.00,20130801080023
1049,OAKRIDGE,San Jose,California,95123,7.62013E+18,1.04902E+23,IC299901/S,19.00,20130801080023
1089,INTERNATIONAL PLAZA,Tampa,Florida,33607,1.80105E+18,1.08902E+23,AT210004/Z,99.00,20130801080023
1047,SAN FRANCISCO,San Francisco,California,94108,2.90492E+18,1.04702E+23,IA19201/S,599.00,20130801080023
1191,EASTON TOWN CENTER,Columbus,Ohio,43219,2.89084E+18,1.19102E+23,IG197901/Z,19.00,20130801080023
1131,NATICK COLLECTION,Natick,Massachusetts,1760,9.73083E+18,1.13102E+23,IC199901/A,19.00,20130801080023
1022,FASHION FAIR,Fresno,California,93710,7.25552E+18,1.02202E+23,IC199901/A,39.00,20130801080023
1219,UNIVERSITY PARK VILLAGE,Fort Worth,Texas,76107,7.80096E+18,1.21902E+23,IC199901/A,39.00,20130801080023
1185,SOUTHPARK,Charlotte,North Carolina,28211,7.74257E+18,1.18502E+23,AE20004/A,199.00,20130801080023
1195,PIONEER PLACE,Portland,Oregon,97204,4.41598E+18,1.19502E+23,IC199901/A,39.00,20130801080023
1174,GRAND CENTRAL,New York,New York,10017,2.26298E+18,1.17402E+23,IG139901/A,23.00,20130801080023
1062,TWENTY NINTH STREET,Boulder,Colorado,80301,7.19365E+18,1.06202E+23,IG197901/Z,19.00,20130801080023
1247,BAYSHORE,Glendale,Wisconsin,53217,6.36472E+18,1.24702E+23,IC199901/A,39.00,20130801080023
1023,GLENDALE GALLERIA,Glendale,California,91210,7.25952E+18,1.02302E+23,IC199901/A,19.00,20130801080023
1125,BURLINGTON,Burlington,Massachusetts,1803,3.50455E+18,1.12502E+23,AE20004/A,199.00,20130801080023
1241,BELLEVUE SQUARE,Bellevue,Washington,98004,3.3223E+18,1.24102E+23,IG139901/A,23.00,20130801080023
1185,SOUTHPARK,Charlotte,North Carolina,28211,2.74889E+18,1.18502E+23,IM634033/R,329.00,20130801080023
1006,BILTMORE,Phoenix,Arizona,85016,4.75207E+18,1.00602E+23,AE20004/A,199.00,20130801080023
1013,BURLINGAME,Burlingame,California,94010,5.60378E+18,1.01302E+23,IC299901/S,19.00,20130801080023
1054,THIRD STREET PROMENADE,Santa Monica,California,90401,8.14067E+18,1.05402E+23,IC199901/A,39.00,20130801080023
1027,CENTURY CITY,Los Angeles,California,90067,8.40114E+18,1.02702E+23,IM622000/R,529.00,20130801080023
1025,IRVINE SPECTRUM CENTER,Irvine,California,92618,3.94361E+18,1.02502E+23,IG139901/A,23.00,20130801080023
