Zip	City	State	LatVal	LongVal
38841	Ecru	MS	34.3366	-89.0109
38863	Pontotoc	MS	34.217	-88.9868
38864	Randolph	MS	34.1617	-89.1795
38869	Sherman	MS	34.3495	-88.8363
38871	Thaxton	MS	34.3136	-89.1515
38829	Booneville	MS	34.6694	-88.5443
38856	Marietta	MS	34.5011	-88.4498
38859	New^Site	MS	34.5315	-88.3875
38880	Wheeler	MS	34.6126	-88.5822
38609	Belen	MS	34.2351	-90.2927
38622	Crowder	MS	34.1731	-90.1364
38623	Darling	MS	34.2916	-90.2927
38628	Falcon	MS	34.2916	-90.2927
38643	Lambert	MS	34.1837	-90.263
38646	Marks	MS	34.2607	-90.2816
38964	Vance	MS	34.0936	-90.3752
39042	Brandon	MS	32.3038	-89.964
39043	Brandon	MS	32.269	-89.9875
39047	Brandon	MS	32.3886	-89.9584
39073	Florence	MS	32.153	-90.1217
39145	Pelahatchie	MS	32.318	-89.7914
39148	Piney^Woods	MS	32.3199	-89.9923
39151	Puckett	MS	32.1062	-89.7836
39161	Sandhill	MS	32.4983	-89.8686
39167	Star	MS	32.0961	-90.0615
39193	Whitfield	MS	32.2348	-90.0726
39208	Pearl	MS	32.2779	-90.034
39208	Jackson	MS	32.2672	-89.9587
39218	Richland	MS	32.1509	-90.1177
39218	Jackson	MS	32.2153	-90.1264
39232	Flowood	MS	32.3281	-90.0962
39288	Jackson	MS	32.3131	-89.7996
39288	Pearl	MS	32.2338	-90.1235
39298	Jackson	MS	32.3199	-89.9923
39074	Forest	MS	32.347	-89.4672
39080	Harperville	MS	32.4925	-89.4946
39087	Hillsboro	MS	32.4706	-89.5171
39092	Lake	MS	32.3459	-89.3414
39098	Ludlow	MS	32.566	-89.7135
39117	Morton	MS	32.4029	-89.5949
39152	Pulaski	MS	32.2745	-89.5627
39359	Sebastopol	MS	32.5518	-89.3574
38721	Anguilla	MS	32.9739	-90.8316
38763	Nitta^Yuma	MS	32.8798	-90.811
38765	Panther^Burn	MS	32.8798	-90.811
39054	Cary	MS	32.8129	-90.9275
39061	Delta^City	MS	32.8798	-90.811
39159	Rolling^Fork	MS	32.8733	-90.8833
39044	Braxton	MS	32.0016	-89.9672
39062	D^Lo	MS	31.9861	-89.9192
39082	Harrisville	MS	31.9676	-90.1054
39111	Magee	MS	31.8495	-89.7503
39112	Sanatorium	MS	31.8962	-89.7807
39114	Mendenhall	MS	31.9494	-89.8095
39149	Pinola	MS	31.8277	-90.0088
39116	Mize	MS	31.8473	-89.5741
39153	Raleigh	MS	32.0508	-89.5088
39168	Taylorsville	MS	31.8394	-89.4049
39561	Mc^Henry	MS	30.6975	-89.1536
39573	Perkinston	MS	30.7669	-89.14
39577	Wiggins	MS	30.861	-89.1324
38736	Doddsville	MS	33.63	-90.5264
38737	Drew	MS	33.867	-90.5406
38738	Parchman	MS	33.6287	-90.6075
38749	Holly^Ridge	MS	33.6287	-90.6075
38751	Indianola	MS	33.4434	-90.6087
38753	Inverness	MS	33.349	-90.6051
38761	Moorhead	MS	33.4783	-90.5142
38768	Rome	MS	33.959	-90.4776
38771	Ruleville	MS	33.7241	-90.5527
38778	Sunflower	MS	33.5567	-90.5451
38920	Cascilla	MS	33.9079	-90.0362
38921	Charleston	MS	33.9726	-90.1116
38927	Enid	MS	34.1263	-90.0044
38928	Glendora	MS	33.9292	-90.1885
38950	Philipp	MS	33.7574	-90.2091
38957	Sumner	MS	33.9833	-90.3895
38958	Swan^Lake	MS	33.9292	-90.1885
38962	Tippo	MS	33.9292	-90.1885
38963	Tutwiler	MS	34.0221	-90.3499
38966	Webb	MS	33.8981	-90.3351
38602	Arkabutla	MS	34.6863	-90.1068
38618	Coldwater	MS	34.6924	-89.9869
38638	Independence	MS	34.6959	-89.8288
38668	Senatobia	MS	34.6323	-89.8855
38610	Blue^Mountain	MS	34.671	-89.0088
38625	Dumas	MS	34.6492	-88.8072
38629	Falkner	MS	34.8417	-88.9525
38663	Ripley	MS	34.7509	-88.924
38674	Tiplersville	MS	34.9029	-88.9157
38683	Walnut	MS	34.9527	-88.9053
38827	Belmont	MS	34.5102	-88.2309
38833	Burnsville	MS	34.8579	-88.307
38838	Dennis	MS	34.5497	-88.2117
38852	Iuka	MS	34.8089	-88.1983
38873	Tishomingo	MS	34.6478	-88.2194
38626	Dundee	MS	34.5357	-90.3693
38664	Robinsonville	MS	34.8093	-90.3052
38670	Sledge	MS	34.3823	-90.209
38676	Tunica	MS	34.6884	-90.3685
38627	Etta	MS	34.4352	-89.1767
38650	Myrtle	MS	34.5402	-89.1157
38652	New^Albany	MS	34.4851	-89.0031
38828	Blue^Springs	MS	34.4273	-88.859
39667	Tylertown	MS	31.1466	-90.1169
39156	Redwood	MS	32.4867	-90.7859
39180	Vicksburg	MS	32.3258	-90.8506
39181	Vicksburg	MS	32.3486	-90.8642
39182	Vicksburg	MS	32.3486	-90.8642
39183	Vicksburg	MS	32.386	-90.84
38701	Greenville	MS	33.3787	-91.0468
38702	Greenville	MS	33.4258	-90.9946
38703	Greenville	MS	33.4085	-91.0228
38704	Greenville	MS	33.2534	-90.9185
38722	Arcola	MS	33.266	-90.8448
38723	Avon	MS	33.219	-91.0479
38731	Chatham	MS	33.0854	-91.0883
38744	Glen^Allan	MS	33.0254	-91.0092
38748	Hollandale	MS	33.2304	-90.9105
38756	Leland	MS	33.3985	-90.8839
38760	Metcalfe	MS	33.4546	-90.9943
38776	Stoneville	MS	33.4096	-90.9104
38780	Wayside	MS	33.2727	-90.9954
38782	Winterville	MS	33.2691	-90.9573
39322	Buckatunna	MS	31.582	-88.548
39324	Clara	MS	31.5937	-88.7048
39367	Waynesboro	MS	31.6754	-88.6782
39737	Bellefontaine	MS	33.649	-89.3342
39744	Eupora	MS	33.5494	-89.2904
39750	Maben	MS	33.5996	-89.2628
39752	Mathiston	MS	33.5415	-89.1275
39771	Walthall	MS	33.5958	-89.2986
39631	Centreville	MS	31.0893	-91.096
39669	Woodville	MS	31.1459	-91.3076
39339	Louisville	MS	33.1058	-89.0287
39346	Noxapater	MS	32.979	-89.1221
38922	Coffeeville	MS	33.9215	-89.6782
38948	Oakland	MS	34.0756	-89.8877
38953	Scobey	MS	33.9253	-89.891
38961	Tillatoba	MS	33.9852	-89.8945
38965	Water^Valley	MS	34.1525	-89.638
39039	Benton	MS	32.8158	-90.2815
39040	Bentonia	MS	32.7	-90.3722
39088	Holly^Bluff	MS	32.8415	-90.7231
39162	Satartia	MS	32.6125	-90.5965
39173	Tinsley	MS	32.7628	-90.3628
39179	Vaughan	MS	32.8015	-90.0981
39194	Yazoo^City	MS	32.8594	-90.4031
38648	Mineral^Wells	MS	34.7796	-89.8735
38657	Pleasant^Grove	MS	34.4576	-90.0915
38662	Rich	MS	34.3929	-90.4893
38755	Greenville	MS	33.5351	-91.076
38775	Skene	MS	33.7495	-90.8328
38779	Tribbett	MS	34.1966	-88.7098
39049	Carlisle	MS	32.1013	-90.7799
39055	Church^Hill	MS	31.6786	-91.2149
39172	Thornton	MS	33.0792	-90.3225
39200	Jackson	MS	32.3205	-90.2076
39400	Hattiesburg	MS	31.3128	-89.3069
39500	Gulfport	MS	30.3861	-89.0677
39738	Bigbee^Valley	MS	33.214	-88.528
39757	Reform	MS	33.3672	-89.2104
59724	Dell	MT	45.1498	-112.7007
59725	Dillon	MT	45.2339	-112.6405
59732	Glen	MT	45.1498	-112.7007
59736	Jackson	MT	45.3687	-113.3598
59739	Lima	MT	44.6441	-112.5625
59746	Polaris	MT	45.5626	-113.0188
59761	Wisdom	MT	45.6519	-113.4729
59762	Wise^River	MT	45.7424	-112.9963
59016	Busby	MT	45.5541	-106.8723
59022	Crow^Agency	MT	45.6296	-107.4973
59025	Decker	MT	45.1797	-106.8721
59031	Garryowen	MT	45.5187	-107.4817
59034	Hardin	MT	45.7498	-107.6075
59035	Yellowtail	MT	45.3089	-107.9257
59050	Lodge^Grass	MT	45.3166	-107.3675
59066	Pryor	MT	45.5187	-107.4817
59075	Saint^Xavier	MT	45.5187	-107.4817
59089	Wyola	MT	45.1089	-107.4303
59523	Chinook	MT	48.5798	-109.2225
59526	Harlem	MT	48.5398	-108.7693
59527	Hays	MT	48.3605	-108.8939
59529	Hogeland	MT	48.8571	-108.6677
59535	Lloyd	MT	48.3605	-108.8939
59542	Turner	MT	48.8328	-108.3961
59547	Zurich	MT	48.3605	-108.8939
59641	Radersburg	MT	46.2069	-111.6344
59643	Toston	MT	46.2851	-111.5264
59644	Townsend	MT	46.3346	-111.4919
59647	Winston	MT	46.4545	-111.651
59007	Bearcreek	MT	45.1523	-109.0447
59008	Belfry	MT	45.0498	-109.0788
59013	Boyd	MT	45.4101	-109.1365
59014	Bridger	MT	45.2857	-108.9082
59026	Edgar	MT	45.4443	-108.8487
59029	Fromberg	MT	45.4027	-108.9057
59041	Joliet	MT	45.4941	-108.9922
59068	Red^Lodge	MT	45.1965	-109.2688
59070	Roberts	MT	45.3672	-109.1769
59071	Roscoe	MT	45.3191	-108.9484
59311	Alzada	MT	45.1562	-104.2617
59316	Boyes	MT	45.5671	-104.5391
59319	Capitol	MT	45.5671	-104.5391
59324	Ekalaka	MT	45.8805	-104.504
59332	Hammond	MT	45.5671	-104.5391
59401	Great^Falls	MT	47.5098	-111.2734
59402	Malmstrom^A^F^B	MT	47.5102	-111.1959
59403	Great^Falls	MT	47.2584	-111.342
59404	Great^Falls	MT	47.5098	-111.3405
59405	Great^Falls	MT	47.495	-111.2502
59406	Great^Falls	MT	47.62	-111.2393
59412	Belt	MT	47.3821	-110.9081
59414	Black^Eagle	MT	47.5262	-111.2764
59421	Cascade	MT	47.2912	-111.7223
59443	Fort^Shaw	MT	47.5639	-111.8057
59463	Monarch	MT	47.0722	-110.871
59465	Neihart	MT	46.9391	-110.7328
59472	Sand^Coulee	MT	47.4021	-111.1661
59477	Simms	MT	47.4958	-111.8861
59480	Stockett	MT	47.3217	-111.1287
59483	Sun^River	MT	47.481	-111.7242
59485	Ulm	MT	47.3539	-111.5954
59487	Vaughn	MT	47.5624	-111.577
59420	Carter	MT	47.781	-110.9786
59440	Floweree	MT	47.6584	-111.1214
59442	Fort^Benton	MT	47.6798	-110.4404
59446	Geraldine	MT	47.6024	-110.2765
59450	Highwood	MT	47.5816	-110.7887
59460	Loma	MT	47.9546	-110.4995
59520	Big^Sandy	MT	48.1497	-110.0776
59301	Miles^City	MT	46.4075	-105.8332
59336	Ismay	MT	46.4132	-105.2091
59338	Kinsey	MT	46.324	-105.4623
59351	Volborg	MT	46.324	-105.4623
59222	Flaxville	MT	48.7472	-105.1637
59253	Peerless	MT	48.7808	-105.8006
59263	Scobey	MT	48.7854	-105.417
59276	Whitetail	MT	48.8956	-105.1617
59259	Richey	MT	47.6229	-105.017
59315	Bloomfield	MT	47.41	-104.9596
59330	Glendive	MT	47.1008	-104.7287
59339	Lindsay	MT	47.2024	-105.2089
59711	Anaconda	MT	46.1299	-112.9739
59756	Warm^Springs	MT	46.2183	-112.8117
59313	Baker	MT	46.3552	-104.2667
59344	Plevna	MT	46.4112	-104.5713
59354	Willard	MT	46.1141	-104.4467
59032	Grass^Range	MT	47.0259	-108.8271
59418	Buffalo	MT	47.2485	-109.2631
59424	Coffee^Creek	MT	47.2485	-109.2631
59430	Denton	MT	47.3191	-109.8789
59441	Forestgrove	MT	47.2485	-109.2631
59445	Garneill	MT	47.0557	-109.4683
59451	Hilger	MT	47.2695	-109.4562
59457	Lewistown	MT	47.0563	-109.4203
59464	Moore	MT	46.9898	-109.6538
59471	Roy	MT	47.3678	-108.8634
59489	Winifred	MT	47.0655	-109.4301
59901	Kalispell	MT	48.2028	-114.3039
59902	Kalispell	MT	48.1894	-114.1435
59903	Kalispell	MT	48.2237	-114.4296
59904	Kalispell	MT	48.2404	-114.2561
59911	Bigfork	MT	48.1459	-113.9211
59912	Columbia^Falls	MT	48.3534	-114.1784
59913	Coram	MT	48.4342	-114.0584
59916	Essex	MT	48.3242	-113.8934
59919	Hungry^Horse	MT	48.2793	-113.9105
59920	Kila	MT	48.0744	-114.5104
59921	Lake^Mc^Donald	MT	48.2989	-113.9497
59922	Lakeside	MT	48.0215	-114.2266
59925	Marion	MT	48.0836	-114.7446
59926	Martin^City	MT	48.4004	-114.0873
59927	Olney	MT	48.5455	-114.592
59928	Polebridge	MT	48.8206	-114.3836
59932	Somers	MT	48.0793	-114.2355
59936	West^Glacier	MT	48.433	-114.0622
59937	Whitefish	MT	48.404	-114.3509
59714	Belgrade	MT	45.7801	-111.1439
59715	Bozeman	MT	45.6693	-111.0431
59716	Big^Sky	MT	45.2783	-111.2708
59717	Bozeman	MT	45.628	-110.9013
59718	Bozeman	MT	45.6681	-111.2404
59719	Bozeman	MT	45.628	-110.9013
59730	Gallatin^Gateway	MT	45.339	-111.2485
59741	Manhattan	MT	45.798	-111.3146
59752	Three^Forks	MT	45.8811	-111.5436
59758	West^Yellowstone	MT	44.9125	-111.186
59760	Willow^Creek	MT	45.7827	-111.6345
59771	Bozeman	MT	45.7246	-111.1238
59772	Bozeman	MT	45.6361	-111.0647
59773	Bozeman	MT	45.628	-110.9013
59058	Mosby	MT	46.9005	-107.7891
59077	Sand^Springs	MT	47.4141	-107.0274
59318	Brusett	MT	47.3423	-107.5999
59322	Cohagen	MT	47.1263	-106.4981
59337	Jordan	MT	47.3694	-106.9221
59411	Babb	MT	48.8788	-113.3681
59417	Browning	MT	48.6491	-112.7936
59427	Cut^Bank	MT	48.6603	-112.3654
59434	East^Glacier^Park	MT	48.4457	-113.219
59473	Santa^Rita	MT	48.6542	-113.1263
59046	Lavina	MT	46.3291	-108.9959
59074	Ryegate	MT	46.2724	-109.2761
59832	Drummond	MT	46.6647	-113.2426
59837	Hall	MT	46.5825	-113.2087
59858	Philipsburg	MT	46.3189	-113.3126
59501	Havre	MT	48.5561	-109.688
59521	Box^Elder	MT	48.2841	-109.8205
59525	Gildford	MT	48.5927	-110.2836
59528	Hingham	MT	48.587	-110.4275
59530	Inverness	MT	48.593	-110.688
59532	Kremlin	MT	48.56	-110.0513
59540	Rudyard	MT	48.586	-110.5552
59631	Basin	MT	46.3296	-112.1967
59632	Boulder	MT	46.2306	-112.1138
59634	Clancy	MT	46.3887	-112.0716
59638	Jefferson^City	MT	46.3679	-112.0232
59721	Cardwell	MT	45.8941	-111.7809
59759	Whitehall	MT	45.8771	-112.1245
59447	Geyser	MT	47.2598	-110.4839
59452	Hobson	MT	46.9968	-109.8756
59462	Moccasin	MT	47.0916	-109.8901
59469	Raynesford	MT	47.2604	-110.7047
59479	Stanford	MT	47.1489	-110.1961
59821	Arlee	MT	47.186	-114.076
59824	Charlo	MT	47.3124	-114.1761
59855	Pablo	MT	47.6513	-114.2124
59860	Polson	MT	47.6876	-114.1404
59863	Ravalli	MT	47.595	-114.1014
59864	Ronan	MT	47.5525	-114.1054
59865	Saint^Ignatius	MT	47.33	-114.0758
59910	Big^Arm	MT	47.7694	-114.2813
59914	Dayton	MT	47.8607	-114.2809
59915	Elmo	MT	47.6966	-114.215
59929	Proctor	MT	47.9404	-114.3832
59931	Rollins	MT	47.9182	-114.225
59410	Augusta	MT	47.4537	-112.3883
59601	Helena	MT	46.6131	-112.0213
59602	Helena	MT	46.7074	-111.958
59604	Helena	MT	46.6672	-111.9689
59620	Helena	MT	47.1842	-112.3302
59623	Helena	MT	46.5901	-112.0402
59624	Helena	MT	46.61	-112.0624
59625	Helena	MT	46.6018	-112.0413
59626	Helena	MT	47.1842	-112.3302
59633	Canyon^Creek	MT	46.7627	-112.2795
59635	East^Helena	MT	46.5973	-111.9051
59636	Fort^Harrison	MT	46.6097	-112.1215
59639	Lincoln	MT	46.9575	-112.6651
59640	Marysville	MT	46.7499	-112.2994
59648	Wolf^Creek	MT	47.0856	-112.1476
59522	Chester	MT	48.4541	-110.9798
59531	Joplin	MT	48.6498	-110.7914
59545	Whitlash	MT	48.911	-111.1075
59917	Eureka	MT	48.8428	-115.0049
59918	Fortine	MT	48.7586	-114.8809
59923	Libby	MT	48.3773	-115.5391
59930	Rexford	MT	48.9179	-115.2129
59933	Stryker	MT	48.4457	-115.331
59934	Trego	MT	48.4457	-115.331
59935	Troy	MT	48.4791	-115.8817
59214	Brockway	MT	47.2485	-105.7776
59215	Circle	MT	47.4264	-105.6148
59274	Vida	MT	47.8741	-105.5358
59710	Alder	MT	45.1939	-112.0568
59720	Cameron	MT	45.139	-111.6508
59729	Ennis	MT	45.3545	-111.687
59735	Harrison	MT	45.7423	-111.8461
59740	Mc^Allister	MT	45.408	-111.7761
59745	Norris	MT	45.5323	-111.6943
59747	Pony	MT	45.2836	-112.0276
59749	Sheridan	MT	45.423	-112.1735
59751	Silver^Star	MT	45.7	-112.2535
59754	Twin^Bridges	MT	45.5311	-112.3495
59755	Virginia^City	MT	45.3256	-111.8681
59053	Martinsdale	MT	46.4581	-110.4324
59642	Ringling	MT	46.6362	-110.9656
59645	White^Sulphur^Springs	MT	46.6332	-111.0506
59820	Alberton	MT	46.9806	-114.4921
59830	De^Borgia	MT	47.3888	-115.3479
59842	Haugan	MT	47.4028	-115.5163
59866	Saint^Regis	MT	47.3369	-115.1703
59867	Saltese	MT	47.3997	-115.4224
59872	Superior	MT	47.1721	-114.8885
59801	Missoula	MT	46.8563	-114.0252
59802	Missoula	MT	46.9006	-114.0027
59803	Missoula	MT	46.8224	-114.0265
59804	Missoula	MT	46.8467	-114.1698
59806	Missoula	MT	47.116	-114.0498
59807	Missoula	MT	46.9103	-113.9587
59808	Missoula	MT	46.9776	-114.0619
59812	Missoula	MT	47.116	-114.0498
59823	Bonner	MT	46.8702	-113.7279
59825	Clinton	MT	46.7673	-113.7038
59826	Condon	MT	47.5097	-113.7075
59834	Frenchtown	MT	47.0471	-114.2683
59836	Greenough	MT	46.9434	-113.427
59846	Huson	MT	47.066	-114.4219
59847	Lolo	MT	46.7585	-114.1097
59851	Milltown	MT	46.8737	-113.8783
59868	Seeley^Lake	MT	47.1789	-113.481
59054	Melstone	MT	46.5986	-107.8692
59059	Musselshell	MT	46.5171	-108.0031
59072	Roundup	MT	46.4225	-108.5438
59073	Roundup	MT	46.4442	-108.3955
59018	Clyde^Park	MT	45.8341	-110.6222
59020	Cooke^City	MT	45.0234	-109.907
59027	Emigrant	MT	45.2708	-110.7921
59030	Gardiner	MT	45.0493	-110.1963
59047	Livingston	MT	45.6546	-110.5609
59065	Pray	MT	45.3331	-110.7137
59081	Silver^Gate	MT	45.0046	-109.9854
59082	Springdale	MT	45.3333	-110.4774
59086	Wilsall	MT	45.9484	-110.6061
59084	Teigen	MT	47.1736	-108.2812
59087	Winnett	MT	46.9438	-108.3184
59261	Saco	MT	48.6389	-107.4293
59524	Dodson	MT	48.395	-108.2465
59537	Loring	MT	48.7983	-107.8686
59538	Malta	MT	48.3692	-107.8408
59544	Whitewater	MT	48.2247	-108.0354
59546	Zortman	MT	48.2247	-108.0354
59416	Brady	MT	48.0312	-111.755
59425	Conrad	MT	48.1783	-111.9397
59432	Dupuyer	MT	48.1815	-112.5943
59448	Heart^Butte	MT	48.2777	-112.8456
59456	Ledger	MT	48.2772	-111.8286
59486	Valier	MT	48.2795	-112.3033
59062	Otter	MT	45.3911	-105.6305
59314	Biddle	MT	45.3911	-105.6305
59317	Broadus	MT	45.2572	-105.2568
59343	Olive	MT	45.3911	-105.6305
59345	Powderville	MT	45.3911	-105.6305
59348	Sonnette	MT	45.3911	-105.6305
59713	Avon	MT	46.5657	-112.6499
59722	Deer^Lodge	MT	46.3881	-112.7476
59728	Elliston	MT	46.5034	-112.4007
59731	Garrison	MT	46.5948	-112.7756
59733	Gold^Creek	MT	46.59	-112.9706
59843	Helmville	MT	46.83	-112.9413
59854	Ovando	MT	47.0067	-113.0905
59326	Fallon	MT	46.7866	-105.1161
59341	Mildred	MT	46.861	-105.3452
59349	Terry	MT	46.829	-105.3706
59827	Conner	MT	45.919	-114.059
59828	Corvallis	MT	46.3142	-114.096
59829	Darby	MT	46.028	-114.1938
59833	Florence	MT	46.631	-114.0945
59835	Grantsdale	MT	46.0602	-114.0408
59840	Hamilton	MT	46.2395	-114.1679
59841	Pinesdale	MT	46.3329	-114.2235
59870	Stevensville	MT	46.5267	-114.0478
59871	Sula	MT	45.8433	-113.8748
59875	Victor	MT	46.4005	-114.1665
59217	Crane	MT	47.711	-104.1836
59221	Fairview	MT	47.8916	-104.2302
59243	Lambert	MT	47.7459	-104.5987
59262	Savage	MT	47.5194	-104.2845
59270	Sidney	MT	47.713	-104.1634
59201	Wolf^Point	MT	48.1119	-105.6293
59212	Bainville	MT	48.158	-104.1995
59213	Brockton	MT	48.2101	-104.8548
59218	Culbertson	MT	48.1495	-104.5132
59226	Froid	MT	48.3201	-104.4518
59242	Homestead	MT	48.292	-104.814
59245	Mc^Cabe	MT	48.2801	-104.9441
59255	Poplar	MT	48.1307	-105.187
59003	Ashland	MT	45.5828	-106.2797
59004	Ashland	MT	46.018	-106.992
59012	Birney	MT	45.2862	-106.5095
59039	Ingomar	MT	46.6542	-107.5517
59043	Lame^Deer	MT	45.6032	-106.5654
59083	Sumatra	MT	46.018	-106.992
59312	Angela	MT	46.018	-106.992
59323	Colstrip	MT	45.9344	-106.6368
59327	Forsyth	MT	46.2819	-106.6991
59333	Hathaway	MT	46.018	-106.992
59347	Rosebud	MT	46.268	-106.667
59831	Dixon	MT	47.3131	-114.3056
59844	Heron	MT	48.0537	-115.9407
59845	Hot^Springs	MT	47.5914	-114.6597
59848	Lonepine	MT	47.7251	-114.657
59853	Noxon	MT	48.0768	-115.8582
59856	Paradise	MT	47.3878	-114.799
59859	Plains	MT	47.4734	-114.893
59873	Thompson^Falls	MT	47.6016	-115.3602
59874	Trout^Creek	MT	47.8111	-115.5592
59211	Antelope	MT	48.6968	-104.4529
59219	Dagmar	MT	48.6093	-104.2401
59247	Medicine^Lake	MT	48.4852	-104.4375
59252	Outlook	MT	48.8817	-104.7415
59254	Plentywood	MT	48.7788	-104.56
59256	Raymond	MT	48.6946	-104.5524
59257	Redstone	MT	48.728	-104.9402
59258	Reserve	MT	48.5905	-104.6279
59275	Westby	MT	48.8587	-104.1247
59701	Butte	MT	45.9979	-112.5988
59702	Butte	MT	45.9053	-112.6377
59703	Butte	MT	45.9053	-112.6377
59707	Butte	MT	45.9053	-112.6377
59727	Divide	MT	45.9053	-112.6377
59743	Melrose	MT	45.9053	-112.6377
59748	Ramsay	MT	46.0288	-112.7589
59750	Butte	MT	46.0033	-112.7159
59001	Absarokee	MT	45.5154	-109.4692
59019	Columbus	MT	45.6262	-109.2571
59028	Fishtail	MT	45.4002	-109.5821
59057	Molt	MT	45.8615	-108.9731
59061	Nye	MT	45.441	-109.8271
59063	Park^City	MT	45.6329	-108.9293
59067	Rapelje	MT	45.9795	-109.2761
59069	Reed^Point	MT	45.7439	-109.5224
59011	Big^Timber	MT	45.8283	-109.9631
59033	Greycliff	MT	45.6963	-109.8551
59052	Mc^Leod	MT	45.5963	-109.9357
59055	Melville	MT	45.6963	-109.8551
59419	Bynum	MT	47.99	-112.2762
59422	Choteau	MT	47.838	-112.2021
59433	Dutton	MT	47.8601	-111.69
59436	Fairfield	MT	47.6143	-112.0015
59467	Pendroy	MT	48.0879	-112.3261
59468	Power	MT	47.6798	-111.7169
59435	Ethridge	MT	48.6091	-111.7319
59444	Galata	MT	48.8111	-111.4704
59454	Kevin	MT	48.7508	-111.9708
59461	Lothair	MT	48.6091	-111.7319
59466	Oilmont	MT	48.8259	-111.6911
59474	Shelby	MT	48.5037	-111.8391
59482	Sunburst	MT	48.8516	-111.7442
59484	Sweet^Grass	MT	48.9401	-111.849
59010	Bighorn	MT	46.2383	-107.2059
59038	Hysham	MT	46.2765	-107.3072
59076	Sanders	MT	46.1763	-107.3388
59223	Fort^Peck	MT	48.0196	-106.447
59225	Frazer	MT	48.2959	-106.0324
59230	Glasgow	MT	48.2034	-106.6094
59231	Saint^Marie	MT	48.4039	-106.5428
59240	Glentana	MT	48.3302	-106.6097
59241	Hinsdale	MT	48.4007	-107.0098
59244	Larslan	MT	48.5822	-106.2835
59248	Nashua	MT	48.2161	-106.3208
59250	Opheim	MT	48.8702	-106.3658
59260	Richland	MT	48.6507	-106.1192
59273	Vandalia	MT	48.3302	-106.6097
59036	Harlowton	MT	46.4477	-109.8435
59078	Shawmut	MT	46.3869	-109.5974
59085	Two^Dot	MT	46.4242	-110.0712
59453	Judith^Gap	MT	46.6623	-109.6755
59353	Wibaux	MT	46.9646	-104.1897
59002	Acton	MT	45.9291	-108.6888
59006	Ballantine	MT	45.9547	-108.1231
59015	Broadview	MT	46.0821	-108.8091
59024	Custer	MT	46.1302	-107.5958
59037	Huntley	MT	45.8905	-108.285
59044	Laurel	MT	45.6745	-108.769
59064	Pompeys^Pillar	MT	45.9838	-107.9154
59079	Shepherd	MT	45.9461	-108.3426
59088	Worden	MT	45.9779	-108.1533
59101	Billings	MT	45.7745	-108.5005
59102	Billings	MT	45.7813	-108.5727
59103	Billings	MT	45.9783	-108.1945
59104	Billings	MT	45.9783	-108.1945
59105	Billings	MT	45.9497	-108.599
59106	Billings	MT	45.7753	-108.6519
59107	Billings	MT	45.8252	-108.3934
59108	Billings	MT	45.9783	-108.1945
59111	Billings	MT	45.9783	-108.1945
59112	Billings	MT	45.9783	-108.1945
59114	Billings	MT	45.9783	-108.1945
59115	Billings	MT	45.9783	-108.1945
59116	Billings	MT	45.9783	-108.1945
59117	Billings	MT	45.9783	-108.1945
59017	Cat^Creek	MT	47.1866	-108.2994
59051	Red^Lodge	MT	45.2795	-109.4753
59080	Joliet	MT	45.5801	-108.8455
59852	Niarada	MT	47.8137	-114.6555
27201	Alamance	NC	36.0318	-79.4856
27202	Altamahaw	NC	36.1855	-79.5055
27215	Burlington	NC	36.091	-79.4301
27216	Burlington	NC	36.0475	-79.4797
27217	Burlington	NC	36.1288	-79.4114
27220	Burlington	NC	36.0467	-79.3896
27244	Elon^College	NC	36.1466	-79.5023
27253	Graham	NC	36.031	-79.3814
27258	Haw^River	NC	36.0424	-79.3242
27302	Mebane	NC	36.0979	-79.2719
27340	Saxapahaw	NC	35.9488	-79.3297
27349	Snow^Camp	NC	35.9066	-79.4279
27359	Swepsonville	NC	36.0214	-79.3574
28636	Hiddenite	NC	35.9504	-81.0487
28678	Stony^Point	NC	35.8661	-81.0641
28681	Taylorsville	NC	35.901	-81.2124
28623	Ennice	NC	36.5253	-80.9771
28627	Glade^Valley	NC	36.4429	-81.0168
28663	Piney^Creek	NC	36.5276	-81.3019
28668	Roaring^Gap	NC	36.3836	-81.0188
28675	Sparta	NC	36.5089	-81.1384
28007	Ansonville	NC	35.0219	-80.0852
28091	Lilesville	NC	34.9689	-79.9721
28102	Mc^Farlan	NC	34.8136	-79.9776
28119	Morven	NC	34.8511	-80.0025
28133	Peachland	NC	35.0054	-80.2829
28135	Polkton	NC	34.9823	-80.1538
28170	Wadesboro	NC	34.9809	-80.0696
28615	Creston	NC	36.45	-81.6506
28617	Crumpler	NC	36.4641	-81.4039
28626	Fleetwood	NC	36.2814	-81.514
28629	Glendale^Springs	NC	36.3486	-81.3747
28631	Grassy^Creek	NC	36.5415	-81.4468
28640	Jefferson	NC	36.409	-81.4396
28643	Lansing	NC	36.5176	-81.5269
28644	Laurel^Springs	NC	36.4449	-81.2606
28672	Scottville	NC	36.4142	-81.493
28684	Todd	NC	36.3245	-81.5874
28693	Warrensville	NC	36.4572	-81.5465
28694	West^Jefferson	NC	36.3776	-81.4872
28604	Banner^Elk	NC	36.1705	-81.8412
28616	Crossnore	NC	36.0591	-81.8892
28622	Elk^Park	NC	36.1646	-81.9639
28646	Linville	NC	36.041	-81.9177
28652	Minneapolis	NC	36.0865	-81.9343
28653	Montezuma	NC	36.0651	-81.9017
